query,listing_id,text_similarity,rating,rating_norm,review_count,review_count_norm,reviews_per_month,reviews_per_month_norm,availability_365,availability_365_norm,price,price_norm,price_fit,accommodates_fit,location_match,property_type_match,room_type_match,flexible_cancellation_match,instant_bookable_match,wifi_match,family_home_match,query_wants_wifi,query_wants_family_friendly,preferred_entire_home_match,query_wants_cheap,query_wants_good_reviews,query_wants_flexible_cancellation,query_wants_instant_bookable,query_prefers_entire_home,rule_score,label
entire home in Manly with wifi,30588189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.4958904109589041,300.0,0.3,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.18,0
entire home in Manly with wifi,14250,0.0,100.0,1.0,1.0,0.002,0.03,0.003,321.0,0.8794520547945206,471.0,0.471,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3802,0
entire home in Manly with wifi,249847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.08493150684931507,450.0,0.45,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.18,0
entire home in Manly with wifi,6515578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.18,0
entire home in Manly with wifi,299749,0.0,94.0,0.94,7.0,0.014,0.53,0.053000000000000005,0.0,0.0,150.0,0.15,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3694,0
entire home in Manly with wifi,446497,0.0,91.0,0.91,9.0,0.018,0.12,0.012,83.0,0.2273972602739726,395.0,0.395,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3638,0
entire home in Manly with wifi,6480301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.3,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.18,0
entire home in Manly with wifi,471106,0.0,90.0,0.9,2.0,0.004,0.03,0.003,7.0,0.019178082191780823,375.0,0.375,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3604,0
entire home in Manly with wifi,472566,0.0,98.0,0.98,50.0,0.1,0.63,0.063,255.0,0.6986301369863014,264.0,0.264,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.386,0
entire home in Manly with wifi,537851,0.0,83.0,0.83,131.0,0.262,1.68,0.16799999999999998,156.0,0.4273972602739726,109.0,0.109,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,1,0,0.5,0,0,0,0,0,0.3422,0
entire home in Manly with wifi,633322,0.0,96.0,0.96,85.0,0.17,1.46,0.146,11.0,0.030136986301369864,195.0,0.195,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.389,0
entire home in Manly with wifi,698667,0.0,93.0,0.93,18.0,0.036,0.25,0.025,0.0,0.0,220.0,0.22,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3696,0
entire home in Manly with wifi,718597,0.0,99.0,0.99,37.0,0.074,0.51,0.051000000000000004,257.0,0.7041095890410959,220.0,0.22,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3854,0
entire home in Manly with wifi,737561,0.0,95.0,0.95,13.0,0.026,0.19,0.019,106.0,0.29041095890410956,399.0,0.399,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3726,0
entire home in Manly with wifi,754387,0.0,96.0,0.96,37.0,0.074,0.52,0.052000000000000005,255.0,0.6986301369863014,285.0,0.285,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3794,0
entire home in Manly with wifi,775101,0.0,88.0,0.88,24.0,0.048,0.5,0.05,0.0,0.0,350.0,0.35,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3608,0
entire home in Manly with wifi,794508,0.0,100.0,1.0,5.0,0.01,0.21,0.020999999999999998,0.0,0.0,1029.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.381,0
entire home in Manly with wifi,801786,0.0,88.0,0.88,5.0,0.01,0.08,0.008,283.0,0.7753424657534247,199.0,0.199,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.357,0
entire home in Manly with wifi,833232,0.0,100.0,1.0,3.0,0.006,0.13,0.013000000000000001,14.0,0.038356164383561646,350.0,0.35,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3806,0
entire home in Manly with wifi,858233,0.0,90.0,0.9,14.0,0.028,0.2,0.02,359.0,0.9835616438356164,251.0,0.251,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,1,0,0.5,0,0,0,0,0,0.3328,0
entire home in Manly with wifi,866422,0.0,93.0,0.93,149.0,0.298,2.22,0.22200000000000003,145.0,0.3972602739726027,136.0,0.136,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3958,0
entire home in Manly with wifi,867705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.999,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.18,0
entire home in Manly with wifi,880594,0.0,96.0,0.96,34.0,0.068,0.6,0.06,305.0,0.8356164383561644,115.0,0.115,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3788,0
entire home in Manly with wifi,894042,0.0,100.0,1.0,6.0,0.012,0.28,0.028000000000000004,208.0,0.5698630136986301,350.0,0.35,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3812,0
entire home in Manly with wifi,894181,0.0,94.0,0.94,63.0,0.126,0.94,0.094,343.0,0.9397260273972603,151.0,0.151,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3806,0
entire home in Manly with wifi,910871,0.0,96.0,0.96,5.0,0.01,0.1,0.01,92.0,0.25205479452054796,226.0,0.226,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.373,0
entire home in Manly with wifi,948716,0.0,90.0,0.9,2.0,0.004,0.05,0.005,227.0,0.6219178082191781,199.0,0.199,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3604,0
entire home in Manly with wifi,995745,0.0,100.0,1.0,2.0,0.004,0.31,0.031,167.0,0.4575342465753425,220.0,0.22,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3804,0
entire home in Manly with wifi,1051820,0.0,98.0,0.98,9.0,0.018,0.14,0.014000000000000002,76.0,0.20821917808219179,238.0,0.238,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,1,0,0.5,0,0,0,0,0,0.3478,0
entire home in Manly with wifi,1118713,0.0,92.0,0.92,10.0,0.02,0.19,0.019,0.0,0.0,90.0,0.09,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.366,0
entire home in Manly with wifi,1122772,0.0,92.0,0.92,5.0,0.01,0.08,0.008,0.0,0.0,180.0,0.18,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.365,0
entire home in Manly with wifi,1138671,0.0,98.0,0.98,9.0,0.018,0.26,0.026000000000000002,281.0,0.7698630136986301,399.0,0.399,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3778,0
entire home in Manly with wifi,1187080,0.0,97.0,0.97,54.0,0.108,0.91,0.091,227.0,0.6219178082191781,199.0,0.199,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3848,0
entire home in Manly with wifi,1270967,0.0,87.0,0.87,3.0,0.006,0.06,0.006,32.0,0.08767123287671233,300.0,0.3,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3546,0
entire home in Manly with wifi,1271772,0.0,98.0,0.98,8.0,0.016,0.12,0.012,265.0,0.726027397260274,180.0,0.18,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3776,0
entire home in Manly with wifi,1292534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,1.0,1049.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.18,0
entire home in Manly with wifi,1337806,0.0,100.0,1.0,1.0,0.002,0.02,0.002,365.0,1.0,1849.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3802,0
entire home in Manly with wifi,1350061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,0.775,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.18,0
entire home in Manly with wifi,1456826,0.0,100.0,1.0,7.0,0.014,0.11,0.011,238.0,0.6520547945205479,300.0,0.3,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3814,0
entire home in Manly with wifi,1472385,0.0,100.0,1.0,1.0,0.002,0.04,0.004,70.0,0.1917808219178082,100.0,0.1,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3802,0
entire home in Manly with wifi,1666574,0.0,90.0,0.9,6.0,0.012,0.09,0.009,2.0,0.005479452054794521,130.0,0.13,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3612,0
entire home in Manly with wifi,1684243,0.0,100.0,1.0,4.0,0.008,0.07,0.007000000000000001,0.0,0.0,651.0,0.651,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3808,0
entire home in Manly with wifi,1704656,0.0,100.0,1.0,4.0,0.008,0.07,0.007000000000000001,19.0,0.052054794520547946,496.0,0.496,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3808,0
entire home in Manly with wifi,1712094,0.0,96.0,0.96,9.0,0.018,0.15,0.015,15.0,0.0410958904109589,320.0,0.32,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3738,0
entire home in Manly with wifi,1752428,0.0,92.0,0.92,5.0,0.01,0.08,0.008,220.0,0.6027397260273972,230.0,0.23,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.365,0
entire home in Manly with wifi,1778956,0.0,94.0,0.94,80.0,0.16,1.33,0.133,74.0,0.20273972602739726,162.0,0.162,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.384,0
entire home in Manly with wifi,1793879,0.0,100.0,1.0,1.0,0.002,0.02,0.002,9.0,0.024657534246575342,251.0,0.251,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,1,0,0.5,0,0,0,0,0,0.3502,0
entire home in Manly with wifi,1822922,0.0,99.0,0.99,38.0,0.076,0.61,0.061,334.0,0.915068493150685,220.0,0.22,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,1,0,0.5,0,0,0,0,0,0.3556,0
entire home in Manly with wifi,1833606,0.0,93.0,0.93,3.0,0.006,0.05,0.005,92.0,0.25205479452054796,176.0,0.176,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3666,0
entire home in Manly with wifi,1857470,0.0,91.0,0.91,20.0,0.04,0.32,0.032,0.0,0.0,199.0,0.199,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.366,0
entire home in Manly with wifi,1868312,0.0,97.0,0.97,19.0,0.038,0.39,0.039,5.0,0.0136986301369863,900.0,0.9,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3778,0
entire home in Manly with wifi,1915643,0.0,97.0,0.97,6.0,0.012,0.1,0.01,0.0,0.0,220.0,0.22,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3752,0
entire home in Manly with wifi,1921224,0.0,100.0,1.0,2.0,0.004,0.03,0.003,232.0,0.6356164383561644,900.0,0.9,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3804,0
entire home in Manly with wifi,1927393,0.0,100.0,1.0,6.0,0.012,0.1,0.01,0.0,0.0,599.0,0.599,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3812,0
entire home in Manly with wifi,1971046,0.0,100.0,1.0,6.0,0.012,0.13,0.013000000000000001,21.0,0.057534246575342465,300.0,0.3,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3812,0
entire home in Manly with wifi,1976255,0.0,100.0,1.0,2.0,0.004,0.03,0.003,0.0,0.0,115.0,0.115,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,1,0,0.5,0,0,0,0,0,0.3504,0
entire home in Manly with wifi,1979566,0.0,100.0,1.0,5.0,0.01,0.08,0.008,0.0,0.0,115.0,0.115,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.381,0
entire home in Manly with wifi,1984639,0.0,100.0,1.0,1.0,0.002,0.03,0.003,0.0,0.0,199.0,0.199,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3802,0
entire home in Manly with wifi,1995943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.251,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.18,0
entire home in Manly with wifi,2001182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.251,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.18,0
entire home in Manly with wifi,2022406,0.0,100.0,1.0,1.0,0.002,0.03,0.003,0.0,0.0,300.0,0.3,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3802,0
entire home in Manly with wifi,2022833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.00821917808219178,800.0,0.8,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.18,0
entire home in Manly with wifi,2034182,0.0,0.0,0.0,1.0,0.002,0.04,0.004,0.0,0.0,385.0,0.385,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.1802,0
entire home in Manly with wifi,2105711,0.0,100.0,1.0,5.0,0.01,0.08,0.008,23.0,0.06301369863013699,260.0,0.26,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.381,0
entire home in Manly with wifi,2150787,0.0,93.0,0.93,105.0,0.21,1.76,0.176,51.0,0.13972602739726028,115.0,0.115,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.387,0
entire home in Manly with wifi,2216956,0.0,98.0,0.98,8.0,0.016,0.17,0.017,0.0,0.0,300.0,0.3,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3776,0
entire home in Manly with wifi,2255280,0.0,94.0,0.94,50.0,0.1,0.85,0.08499999999999999,17.0,0.04657534246575343,251.0,0.251,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.378,0
entire home in Manly with wifi,2269464,0.0,93.0,0.93,3.0,0.006,0.1,0.01,0.0,0.0,150.0,0.15,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,1,0,0.5,0,0,0,0,0,0.3366,0
entire home in Manly with wifi,2285493,0.0,100.0,1.0,6.0,0.012,0.13,0.013000000000000001,175.0,0.4794520547945205,400.0,0.4,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3812,0
entire home in Manly with wifi,2326607,0.0,94.0,0.94,16.0,0.032,0.33,0.033,57.0,0.15616438356164383,533.0,0.533,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3712,0
entire home in Manly with wifi,2379710,0.0,96.0,0.96,37.0,0.074,0.66,0.066,8.0,0.021917808219178082,180.0,0.18,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3794,0
entire home in Manly with wifi,2387077,0.0,100.0,1.0,6.0,0.012,0.12,0.012,189.0,0.5178082191780822,400.0,0.4,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1,0,0.5,0,0,0,0,0,0.3812,0
flexible cancellation apartment in Waverley,5375932,0.6624205112457275,100.0,1.0,3.0,0.006,0.09,0.009,0.0,0.0,439.0,0.439,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.5331,0
flexible cancellation apartment in Waverley,4721064,0.6556527018547058,92.0,0.92,12.0,0.024,0.26,0.026000000000000002,0.0,0.0,100.0,0.1,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.5175,0
flexible cancellation apartment in Waverley,20411869,0.6412180066108704,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0684931506849315,161.0,0.161,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.3282,0
flexible cancellation apartment in Waverley,26876797,0.6355128288269043,0.0,0.0,1.0,0.002,0.23,0.023,28.0,0.07671232876712329,46.0,0.046,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.2773,0
flexible cancellation apartment in Waverley,9792778,0.6350878477096558,98.0,0.98,12.0,0.024,0.34,0.034,209.0,0.5726027397260274,360.0,0.36,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.5254,0
flexible cancellation apartment in Waverley,11481716,0.6312381029129028,89.0,0.89,22.0,0.044,0.72,0.072,304.0,0.8328767123287671,90.0,0.09,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.5086,0
flexible cancellation apartment in Waverley,26756210,0.6310562491416931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.3762,0
flexible cancellation apartment in Waverley,8262620,0.6310456991195679,100.0,1.0,3.0,0.006,0.08,0.008,0.0,0.0,120.0,0.12,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.4768,0
flexible cancellation apartment in Waverley,22226569,0.6298744082450867,0.0,0.0,1.0,0.002,0.41,0.040999999999999995,309.0,0.8465753424657534,400.0,0.4,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.3762,0
flexible cancellation apartment in Waverley,10578590,0.6263518333435059,86.0,0.86,8.0,0.016,0.28,0.028000000000000004,250.0,0.684931506849315,107.0,0.107,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.4989,0
flexible cancellation apartment in Waverley,19877971,0.625244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.057,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.275,0
flexible cancellation apartment in Waverley,25633892,0.6218897700309753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.046,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.3244,0
flexible cancellation apartment in Waverley,23730505,0.620294451713562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.3741,0
flexible cancellation apartment in Waverley,3382968,0.6181589365005493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.1,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.3236,0
flexible cancellation apartment in Waverley,9576098,0.6166812181472778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.35,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.3733,0
flexible cancellation apartment in Waverley,30015240,0.6166656017303467,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07671232876712329,150.0,0.15,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.3733,0
flexible cancellation apartment in Waverley,6529027,0.6155138611793518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.05,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.3231,0
flexible cancellation apartment in Waverley,23024799,0.6145816445350647,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.16712328767123288,347.0,0.347,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.2729,0
flexible cancellation apartment in Waverley,3344619,0.6132449507713318,99.0,0.99,59.0,0.118,1.09,0.10900000000000001,90.0,0.2465753424657534,480.0,0.48,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.5324,0
flexible cancellation apartment in Waverley,9451997,0.6113510727882385,100.0,1.0,3.0,0.006,0.08,0.008,0.0,0.0,300.0,0.3,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.5229,0
flexible cancellation apartment in Waverley,30087935,0.611323356628418,0.0,0.0,1.0,0.002,1.0,0.1,48.0,0.13150684931506848,150.0,0.15,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.3225,0
flexible cancellation apartment in Waverley,6590509,0.6106674671173096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.065,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.2721,0
flexible cancellation apartment in Waverley,20508900,0.6100455522537231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.04,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.322,0
flexible cancellation apartment in Waverley,29190453,0.6099358797073364,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.04657534246575343,90.0,0.09,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.272,0
flexible cancellation apartment in Waverley,20399707,0.6084747314453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.06,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.3217,0
flexible cancellation apartment in Waverley,22235721,0.6084522008895874,100.0,1.0,1.0,0.002,0.09,0.009,14.0,0.038356164383561646,251.0,0.251,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.5719,0
flexible cancellation apartment in Waverley,24416870,0.6080600023269653,80.0,0.8,2.0,0.004,0.26,0.026000000000000002,253.0,0.6931506849315069,100.0,0.1,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.482,0
flexible cancellation apartment in Waverley,8313288,0.6061508059501648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.3,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.3212,0
flexible cancellation apartment in Waverley,22296760,0.6058852672576904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.22,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.3712,0
flexible cancellation apartment in Waverley,28035252,0.6051511764526367,100.0,1.0,3.0,0.006,1.3,0.13,163.0,0.4465753424657534,360.0,0.36,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0,0,1.0,0,0,1,0,1,0.5216,0
flexible cancellation apartment in Waverley,6732775,0.6050525307655334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.199,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.321,0
flexible cancellation apartment in Waverley,19213500,0.6032810211181641,90.0,0.9,3.0,0.006,0.17,0.017,0.0,0.0,71.0,0.071,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.5013,0
flexible cancellation apartment in Waverley,9262417,0.6032593846321106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.071,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.3207,0
flexible cancellation apartment in Waverley,21904530,0.6031780242919922,100.0,1.0,2.0,0.004,0.16,0.016,0.0,0.0,80.0,0.08,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.521,0
flexible cancellation apartment in Waverley,20019215,0.6028982996940613,100.0,1.0,1.0,0.002,0.06,0.006,65.0,0.1780821917808219,64.0,0.064,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.4708,0
flexible cancellation apartment in Waverley,29964477,0.6014541387557983,0.0,0.0,1.0,0.002,1.0,0.1,1.0,0.0027397260273972603,96.0,0.096,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0,0,0.0,0,0,1,0,1,0.3205,0
